,label,title
95,1,"['첨단', '기술', '제공', '업체', '바', '하토', '그룹', '월', '월', '까지', '회계', '기간', '동안', '순', '매출액', '보', '는데', '전년', '동기', '대비', '증가', '치이']"
96,1,"['식품', '산업', '회사', '넨', '테', '흐', '타트', '지속', '영업', '증가']"
97,1,"['개인', '프로모션', '예상', '보다', '약간', '높', '수익', '창출']"
98,1,"['바이오', '히트', '이미', '많', '기존', '제네시스', '고객', '서비스', '제공', '으며', '이번', '계약', '고객', '층', '확대', '예상']"
99,1,"['개월', '간', '영업', '이익', '매출액', '같', '기간', '비해', '각각', '증가', '였']"
100,1,"['발행', '부수', '스웨덴', '증가']"
101,1,"['의류', '체인', '셉', '엘', '엘', '엘', '순', '매출', '증가', '였']"
102,1,"['한편', '건설', '물량', '매년', '씩', '증가']"
103,1,"['스웨덴', '건설', '시장', '여전히', '연간', '성장', '률', '보이']"
104,1,"['다만', '바이오', '히트', '총', '순', '매출액', '계속', '증가', '순', '매출', '호조세', '이익', '이어질', '전망']"
105,1,"['영업', '활동', '현금', '흐름', '전년도', '증가', '였']"
106,1,"['리투아니아', '같', '기간', '영업', '이익', '증가']"
107,1,"['분기', '순', '매출', '분기', '증가']"
108,1,"['해외', '판매', '증가', '여', '기록']"
109,0,"['칼마르', '에스', '파나', '순', '매출', '기록']"
110,1,"['순', '매출액', '기간', '동안', '억', '천만', '달러', '까지', '증가', '억', '달러', '달러']"
111,1,"['월', '순', '매출액', '전년', '동월', '증가']"
112,1,"['인도', '충전기', '만대', '증가', '면서', '순', '매출액', '전년', '대비', '증가', '기록']"
113,1,"['순', '매출액', '같', '기간', '보다', '증가', '총']"
114,1,"['노키아', '휴대', '전화', '수익', '률', '전', '분기', '이상', '상승', '음', '불구', '기간', '동안', '단말기', '평균', '판매', '가격', '하락', '지적']"
115,1,"['영업', '이익', '증가']"
116,1,"['영업', '이익', '률', '증가']"
117,1,"['영업', '익', '해당', '기간', '증가', '였']"
118,1,"['영업', '익', '분기', '증가']"
119,1,"['영업', '이익', '증가']"
120,1,"['라미', '렌트', '분기', '순', '매출액', '억', '지난해', '억', '비해', '증가']"
121,1,"['수익', '퍼센트', '증가', '억', '달러', '기록']"
122,1,"['루키', '월', '노르웨이', '케르', '솔루션', '스와', '칼라', '요키', '개', '흡입', '앵커', '공급', '계약', '체결', '발표']"
123,1,"['사카리', '탐미', '넨', '루키', '납품', '량', '판매', '가격', '양호', '발', '전세', '보였으며', '동사', '동급', '순', '매출액', '전년', '대비', '성장', '말']"
124,1,"['사', '노마', '잡지', '순', '매출', '증가', '추정']"
125,1,"['은행', '성장', '예측']"
126,1,"['주간', '기준', '서킷', '전체', '생산량', '현재', '하루', '평균', '톤', '초과', '으며', '하루', '톤', '초과', '양', '도달']"
127,1,"['회사', '연결', '영업', '이익', '전년', '대비', '증가', '였']"
128,1,"['백화점', '부서', '매출', '증가', '보']"
129,1,"['회사', '투자', '부동산', '공정가', '치', '전', '월', '말', '억', '까지', '성장']"
130,1,"['지난', '분기', '순', '매출액', '기준', '최고', '분기', '였으며', '영업', '이익', '률', '상승']"
131,1,"['주요', '양조', '업체', '지난해', '국내', '맥주', '판매량', '억', '리터', '억', '리터', '늘렸']"
132,1,"['거래', '테크노', '멘스', '노동력', '두', '배', '늘리', '순', '매출', '분의', '더', '추가']"
133,1,"['영업', '이익', '증가', '억', '였']"
134,1,"['이번', '인수', '크', '라모', '라트비아', '시장', '두', '번', '째', '큰', '렌', '털', '서비스', '업체']"
135,1,"['우선', '순위', '회사', '대차', '대조표', '강화', '현금', '흐름', '늘리', '었', '한누', '크룩', '말']"
136,1,"['사업', '부', '구매', '빌딩', '시스템', '서비스', '지리', '확장', '려는', '전략', '일환']"
137,1,"['월', '일', '낚시', '태클', '회사', '라팔', '라', '첫', '개월', '동안', '순이익', '전년', '동기', '증가', '발표']"
138,0,"['모델', '기반', '소프트웨어', '공급', '업체', '테클라', '구조', '빌딩', '정보', '모델링', '소프트웨어', '아부', '다비', '대학', '프로젝트', '건설', '관리', '전달', '위해', '채택', '었']"
139,1,"['메소', '미네랄', '스', '따르', '개월', '회사', '주액', '억', '까지', '올랐']"
140,1,"['알다', '타', '솔루션', '프랑스', '유통', '사', '곳', '시스템', '공급', '계약', '체결']"
141,1,"['은행', '영업', '이익', '같', '기간', '분기', '증가', '보']"
142,1,"['금융', '그룹', '악', '티아', '영업', '익', '증가']"
143,1,"['산림', '기계', '제조', '업체', '폰세', '순', '매출액', '분기', '성장']"
144,1,"['순', '매출', '성장', '률', '이상', '이상', '상향', '조정']"
145,1,"['반도체', '센서', '산업', '용', '실리콘', '웨이퍼', '제조', '가공', '옥', '메', '틱', '노르웨이', '태양광', '웨이퍼', '업체', '노르', '선', '태양', '광전지', '제조', '용', '노르', '썬', '모노', '실리콘', '크리스털', '공급', '계약', '체결']"
146,1,"['제약', '회사', '오리온', '순', '매출액', '분기', '억', '분기', '억', '증가']"
147,1,"['폰세', '남아프리카', '폰세', '산림', '기계', '수확기', '헤드', '정보', '시스템', '보급', '지원', '위한', '협약', '밥콕', '아프리카', '체결']"
148,1,"['남아공', '사피', '리얼', '코퍼레이션', '그래픽', '페이퍼스', '사업', '부', '인수', '진출', '외국', '최대', '산림', '산업', '기업']"
149,1,"['부', '대표', '따르', '목표', '향후', '간', '두', '배', '이직']"
150,1,"['따르', '에르', '비수', '오', '멘', '포르', '티', '순', '매출', '규모', '억', '늘릴', '계획']"
151,1,"['광고', '발행', '부수', '각각', '성장']"
152,1,"['인수', '후', '크', '라모', '라트비아', '시장', '두', '번', '째', '큰', '렌', '털', '서비스', '업체']"
153,1,"['다시', '가장', '큰', '판매', '증가', '러시아', '였']"
154,1,"['알마', '미디어', '기존', '전망', '대로', '순', '매출', '늘어날', '보']"
155,1,"['또한', '레밍', '크', '아이', '넨', '회계', '기간', '이익', '전', '증가']"
156,1,"['월', '말', '그룹', '주문', '장부', '같', '기간', '보다', '증가']"
157,1,"['동시', '회사', '이익', '증가', '여', '도달', '였']"
158,0,"['항공', '시스템', '유지', '보수', '캔자스', '기반', '두', '으며', '달러', '순', '매출', '창출']"
159,1,"['게다가', '우리', '다양', '소시지', '고기', '비중', '늘렸', '그릴', '제품', '시', '쉬', '케밥', '부문', '많', '새로운', '맛', '제공', '파벨', '말']"
160,1,"['개월', '동안', '영업', '이익', '순', '매출', '회계', '연도', '비해', '각각', '억', '억', '증가']"
161,1,"['개월', '동안', '영업', '이익', '순', '매출', '회계', '연도', '비해', '각각', '백만', '백만', '증가']"
162,1,"['개월', '간', '영업', '이익', '순', '매출', '비해', '각각', '증가']"
163,1,"['개월', '간', '영업', '이익', '순', '매출', '비해', '각각', '백만', '백만', '증가']"
164,1,"['영업', '이익', '당기', '순', '매출', '모두', '동기', '대비', '각각', '증가']"
165,1,"['개월', '간', '영업', '이익', '순', '매출', '모두', '같', '기간', '비해', '각각', '억', '억', '증가', '였']"
166,1,"['개월', '간', '영업', '이익', '순', '매출', '같', '기간', '비해', '각각', '백만', '백만', '증가', '였']"
167,1,"['영업', '이익', '순', '매출', '같', '기간', '비해', '각각', '증가', '였']"
168,1,"['개월', '간', '영업', '이익', '순', '매출', '같', '기간', '비해', '각각', '증가', '였']"
169,1,"['개월', '간', '영업', '이익', '순', '매출', '같', '기간', '비해', '각각', '증가', '였']"
170,1,"['개월', '간', '영업', '이익', '순', '매출', '모두', '같', '분기', '비해', '각각', '증가']"
171,1,"['개월', '간', '영업', '이익', '매출', '모두', '같', '기간', '비해', '각각', '증가', '였']"
172,1,"['개월', '영업', '이익', '매출액', '각각', '전', '같', '기간', '비해', '증가']"
173,1,"['개월', '간', '영업', '이익', '매출액', '같', '기간', '비해', '각각', '증가']"
174,1,"['개월', '영업', '이익', '매출액', '각각', '전', '같', '기간', '비해', '증가']"
175,1,"['화', '물량', '증가']"
176,1,"['화', '물량', '증가']"
177,1,"['억', '천만', '억', '천', '백만', '증가', '였']"
178,1,"['디지', '아는', '월', '월', '까지', '총', '순', '매출액', '백만', '같', '기간', '백만', '비해', '증가']"
179,1,"['희석', '주당', '익', '증가']"
180,1,"['희석', '주당', '익', '까지', '상승']"
181,1,"['희석', '주당', '익', '까지', '올랐']"
182,1,"['희석', '주당', '익', '증가']"
183,1,"['희석', '주당', '올랐']"
184,1,"['마진', '증가']"
185,0,"['그리말디', '매출', '올렸', '월', '일', '보도']"
186,1,"['분기', '비해', '분기', '그룹', '순', '매출액', '분기', '비해', '증가', '그쳤']"
187,1,"['지속', '영업', '인한', '상승']"
188,1,"['지분', '율', '비해', '분기', '냉동식품', '사업', '순', '매출액', '총', '분기', '보다', '증가']"
189,1,"['월', '일', '섬유', '의류', '디자인', '회사', '마리', '메코', '오이', '분기', '순이익', '전년', '동기', '분기', '증가']"
190,1,"['본사', '둔', '전자', '제품', '제조', '서비스', '회사', '엘코', '텍', '일', '현지', '시간', '통신', '장비', '회사', '앤드류', '코퍼레이션', '장기', '제조', '공급', '계약', '체결']"
191,1,"['식기', '수공구', '제조', '업체', '피스', '카스', '오이', '압', '분기', '순이익', '전년', '동기', '증가', '오늘']"
192,1,"['백화점', '체인', '스톡', '오이', '압', '프', '순이익', '같', '기간', '월', '까지', '증가']"
193,1,"['리프팅', '장비', '제조', '업체', '크라', '네스', '오이', '상반기', '순이익', '같', '기간', '달러', '증가', '월', '일']"
194,1,"['메시징', '솔루션', '개발', '업체', '테크노', '멘', '헬싱', '키', '라틴', '아메리카', '컨버전', '트', '충전', '솔루션', '확장', '주문', '받', '목요일', '월', '일']"
195,1,"['금속', '산업', '솔루션', '공급', '업체', '아우', '토', '텍', '오이', '순이익', '같', '기간', '월', '까지', '증가']"
196,1,"['금속', '제품', '회사', '컴', '포', '넌', '타', '오이', '순이익', '같', '기간', '분기', '증가']"
197,1,"['사무', '용품', '컴퓨터', '액세서리', '판매', '업체', '벨트', '톤', '그룹', '순이익', '증가']"
198,1,"['보안', '개인', '정보', '소프트웨어', '솔루션', '개발', '업체', '스톤', '소프트', '오이', '스톤', '게이트', '제품', '예비', '판매량', '분기', '전년', '동기', '대비', '증가', '월', '일']"
199,1,"['실리콘', '웨이퍼', '기술', '회사', '헬싱', '키', '목요일', '월', '일', '월', '월', '까지', '영업', '이익', '기록', '발표']"
200,1,"['소프트웨어', '개발', '업체', '순이익', '증가']"
201,1,"['분기', '영업', '이익', '전년', '동기', '상승']"
202,1,"['인수', '릴라', '콤', '내', '입지', '강화', '해', '모바일', '고정', '네트워크', '구축', '설치', '유지', '보수', '서비스', '통해', '사업자', '사무실', '시장', '서비스', '제공', '예정']"
203,1,"['첫', '개월', '동안', '회사', '순이익', '해당', '기간', '증가', '였']"
204,1,"['헬싱키', '소매', '도매', '그룹', '월', '순', '매출', '전년', '동기', '대비', '증가', '발표']"
205,1,"['그러나', '순', '매출액', '증가', '보인다']"
206,1,"['그러나', '월', '월', '까지', '매출', '성장세', '돌아섰', '페카', '엘', '홀', '마', '말']"
207,1,"['양조장', '장악', '라구', '티스', '맥주', '판매량', '리터', '퍼센트', '증가', '했으며', '퍼센트', '시장', '점유', '율', '기록']"
208,1,"['노르딕', '그룹', '발트', '음료', '홀딩', '운영', '스', '투', '리스', '우테', '노스', '알', '루스', '올', '월', '월', '까지', '맥주', '판매량', '퍼센트', '증가', '리터', '기록']"
209,0,"['컨', '템', '퍼스', '수익', '창출', '였']"
210,1,"['게다가', '코', '네', '에스컬레이터', '위한', '유지', '보수', '계약', '맺', '었']"
211,1,"['리투아니아', '맥주', '협회', '회원', '월', '총', '리터', '맥주', '판매', '는데', '월', '리터', '판매량', '보다', '증가', '치']"
212,1,"['월', '월', '까지', '그룹', '순이자', '수익', '월', '월', '까지', '증가']"
213,1,"['분기', '은행', '순이자', '수익', '증가']"
214,1,"['스웨덴', '검토', '대상', '기간', '영업', '이익', '총', '같', '기간', '보다', '증가']"
215,1,"['분기', '오리온', '순이익', '전년', '동기', '대비', '증가', '억', '집계', '됐']"
216,1,"['분기', '순이익', '월', '월', '까지', '증가']"
217,1,"['분기', '순이익', '월', '월', '까지', '백만', '증가']"
218,1,"['지난', '분기', '순', '매출액', '전년', '동기', '대비', '증가', '억', '천', '비슷', '수준', '환율', '성장', '률', '증가']"
219,1,"['분기', '순', '매출', '전년', '동기', '대비', '증가', '기록', '했으며', '비슷', '수준', '환율', '성장', '률', '증가']"
220,0,"['틱', '인도', '사업', '부', '로부터', '매출', '올릴', '추산']"
221,1,"['시장', '점유', '율', '전', '보다', '크', '늘', '었']"
222,0,"['연간', '총', '수익']"
223,1,"['곡물', '농업', '창고', '기계', '악세사리', '소매업', '도매업자', '케스', '코', '아그', '에스티', '순', '매출액', '기록', '는데', '전년', '대비', '분', '증가', '치이']"
224,1,"['케스', '코', '자동차', '수입', '소매', '사업', '판매량', '증가']"
225,1,"['순', '매출', '첫', '개월', '동안', '전년', '동기', '대비', '증가']"
226,1,"['월', '일', '관리', '소프트웨어', '솔루션', '제공', '업체', '오늘', '순이익', '증가']"
227,1,"['월', '일', '솔루션', '공급', '업체', '헬', '순이익', '증가']"
228,1,"['월', '일', '낚시', '태클', '회사', '헬', '순이익', '증가']"
229,1,"['월', '일', '전자', '측정', '제품', '솔루션', '제조업체인', '오늘', '순이익', '첫', '개월', '동안', '천', '백만', '증가']"
230,1,"['월', '일', '리프팅', '장비', '제조', '업체', '크라', '네스', '오이', '자사', '순이익', '첫', '개월', '동안', '억', '증가', '오늘']"
231,1,"['메소', '비슷', '환율', '순', '매출', '증가', '예상']"
232,0,"['매출', '올렸으며', '직원', '두']"
233,1,"['네스', '테', '석유', '회사', '사', '측', '네스', '테', '포르', '부', '정제', '소', '바이오디젤', '생산', '위한', '동물', '성', '지방', '공급', '위해', '식품', '제조', '업체', '소유', '혼카', '요키', '오이', '파인', '데스트', '단백질', '오', '장기', '조달', '계약', '체결']"
234,1,"['순이자', '수입', '증가']"
235,1,"['순이자', '수입', '증가', '였']"
236,1,"['순이자', '수익', '증가']"
237,1,"['식물', '성', '오일', '사업', '순', '매출', '증가']"
238,1,"['노키아', '멀티미디어', '순', '매출액', '총', '억', '같', '기간', '보다', '증가']"
239,1,"['영업', '수익', '증가']"
240,1,"['카우', '팔레티', '그룹', '영업', '익', '분기', '마켓', '플레이스', '영업', '이익', '증가']"
241,1,"['영업', '이익', '증가']"
242,1,"['영업', '이익', '증가']"
243,1,"['영업', '익', '해당', '기간', '증가', '였']"
244,1,"['영업', '익', '같', '기간', '증가']"
245,1,"['영업', '익', '해당', '기간', '증가']"
246,1,"['영업', '익', '해당', '기간', '증가', '였']"
247,1,"['영업', '익', '증가']"
248,1,"['영업', '익', '해당', '기간', '증가', '였']"
249,1,"['영업', '이익', '증가']"
250,1,"['영업', '이익', '증가']"
251,1,"['영업', '익', '해당', '기간', '증가']"
252,1,"['영업', '이익', '전년도', '증가']"
253,1,"['영업', '이익', '급증']"
254,1,"['영업', '이익', '총', '같', '기간', '보다', '약간', '증가']"
255,1,"['영업', '이익', '증가', '였']"
256,1,"['영업', '이익', '증가']"
